"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023174","2016-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","14.45",",,,W","1013.3",",,,W","1001.7",",,,W","16.37",",,,W","3.5",",W","87.8","W","39.5","1,W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0","1,W","18","1,W","0","1,W","21","","7","","20160605",",,W","","","","","","","20160611",",,W","20160619",",1,W","13.3",",W,05,","","","","","0.0",",T,W,11,","29.4","1,W,19,","569.4","W","11.0","1,W","0.0",",T,,W","76",",,,W","62",",,,W","89",",,,W","","","19.37","1,W","22.46","1,,,W","16.28",",,,W","","","","","270",",W","270",",W","","","","","10.3",",W","12.1",",W","",""
"USW00023174","2016-07","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","16.14",",,,W","1013.4",",,,W","1001.8",",,,W","18.19",",,,W","3.7",",W","202.2","W","114.4",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","0",",W","5","","","","20160715","+,,W","","","","","","","20160731","+,,W","20160724",",,W","17.2",",W,15,+","","","","","0.0",",,W,31,+","30.0",",W,24,","0.0","W","0.0",",W","0.0",",,,W","73",",,,W","58",",,,W","85",",,,W","","","22.02",",W","25.23",",,,W","18.82",",,,W","","","","","260",",W","280","1,W","","","","","10.3",",W","11.6","1,W","",""
"USW00023174","2016-08","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","16.09",",,,W","1012.6",",,,W","1001.0",",,,W","17.88",",,,W","3.7",",W","297.8","W","95.6",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","0",",W","7","","","","20160818","+,,W","","","","","","","20160831","+,,W","20160830",",,W","16.1",",W,18,+","","","","","0.0",",,W,31,+","26.7",",W,30,","0.0","W","0.0",",W","0.0",",,,W","75",",,,W","61",",,,W","86",",,,W","","","21.42",",W","24.49",",,,W","18.34",",,,W","","","","","260",",W","260",",W","","","","","10.3",",W","12.1",",W","",""
"USW00023174","2016-09","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","13.72",",,,W","1013.4",",,,W","1001.8",",,,W","16.84",",,,W","3.5",",W","399.2","W","101.4",",W","1",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","28",",W","3",",W","7","","2","","20160915",",,W","","","","","","","20160913",",,W","20160926",",,W","14.4",",W,15,","","","","","0.3",",,W,13,","38.3",",W,26,","0.0","W","0.0",",W","0.3",",,,W","66",",,,W","49",",,,W","80",",,,W","","","21.71",",W","25.41",",,,W","18.01",",,,W","","","","","270",",W","310",",W","","","","","10.7",",W","15.7",",W","",""
"USW00023174","2016-10","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","12.44",",,,W","1014.3",",,,W","1002.6",",,,W","15.56",",,,W","3.2",",W","458.0","W","58.8",",W","4",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","25",",W","1",",W","7","","","","20161031",",,W","","","","","2","","20161017",",,W","20161020",",,W","13.9",",W,31,","","","","","6.6",",,W,17,","36.1",",W,20,","2.5","W","2.5",",W","9.2",",,,W","67",",,,W","47",",,,W","84",",,,W","","","20.15",",W","24.19",",,,W","16.10",",,,W","","","","","280",",W","280",",W","","","","","11.6",",W","13.9",",W","",""
"USW00023174","2016-11","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","7.05","1,,,W","1016.5","1,,,W","1004.8","1,,,W","12.46","1,,,W","2.8",",W","499.7","W","41.7",",W","4",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","20",",W","2",",W","11","","3","","20161128","+,,W","","","","","","","20161120",",,W","20161109",",,W","8.3",",W,28,+","","","","","12.7",",,W,20,","34.4",",W,09,","47.3","W","44.8",",W","28.3",",,,W","56","1,,,W","32","1,,,W","78","1,,,W","","","18.23",",W","23.61",",,,W","12.85",",,,W","","","","","260",",W","260","3,W","","","","","14.8",",W","17.9","3,W","",""
"USW00023174","2016-12","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","5.70",",,,W","1017.7",",,,W","1006.0",",,,W","10.43",",,,W","3.1",",W","500.6","W","0.9",",W","9",",W","6",",W","0",",W","","","","","0",",W","0",",W","0",",W","5",",W","0",",W","15","","2","","20161218",",,W","","","","","","","20161223",",,W","20161229",",,W","5.0",",W,18,","","","","","24.4",",,W,23,","26.7",",W,29,","166.4","W","119.1",",W","70.8",",,,W","63",",,,W","45",",,,W","82",",,,W","","","14.52",",W","18.77",",,,W","10.26",",,,W","","","","","270",",W","260","1,W","","","","","16.1",",W","18.3","1,W","",""
"USW00023174","2017-01","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","7.68",",,,W","1018.5",",,,W","1006.6",",,,W","10.45",",,,W","3.2",",W","0.0","W","0.0",",W","12",",W","8",",W","2",",W","","","","","0",",W","0",",W","0",",W","6",",W","0",",W","16","","1","","20170124",",,W","","","","","2","","20170122",",,W","20170130","+,,W","4.4",",W,24,","","","","","74.7",",,W,22,","24.4",",W,30,+","325.7","W","159.3",",W","189.0",",,,W","73",",,,W","55",",,,W","88",",,,W","","","13.20",",W","17.07",",,,W","9.32",",,,W","","","","","270",",W","270",",W","","","","","16.1",",W","18.3",",W","",""
"USW00023174","2017-02","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","10.23",",,,W","1017.1",",,,W","1005.2",",,,W","12.00",",,,W","3.2",",W","0.0","W","0.0",",W","12",",W","6",",W","1",",W","","","","","0",",W","0",",W","0",",W","3",",W","0",",W","21","","6","","20170225",",,W","","","","","","","20170217",",,W","20170213",",,W","6.1",",W,25,","","","","","40.1",",,W,17,","22.2",",W,13,","447.1","W","121.4",",W","102.8",",,,W","82",",,,W","65",",,,W","94",",,,W","","","14.00",",W","16.99",",,,W","11.00",",,,W","","","","","120",",W","110","1,W","","","","","14.3",",W","20.1","1,W","",""
"USW00023174","2017-03","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","9.31",",,,W","1017.5",",,,W","1005.6",",,,W","12.32",",,,W","3.4",",W","0.5","W","0.5",",W","3",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","12",",W","0",",W","14","","5","","20170301",",,W","","","","","","","20170321",",,W","20170308","+,,W","7.8",",W,01,","","","","","1.3",",,W,21,","26.1",",W,08,+","515.9","W","68.8",",W","2.1",",,,W","70",",,,W","47",",,,W","88",",,,W","","","16.13",",W","20.71",",,,W","11.55",",,,W","","","","","250",",W","290","1,W","","","","","13.9",",W","17.0","1,W","",""
"USW00023174","2017-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","9.96",",,,W","1014.9",",,,W","1002.9",",,,W","13.32",",,,W","4.0",",W","17.1","W","16.6",",W","2",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","19",",W","0",",W","12","","2","","20170415",",,W","","","","","","","20170408",",,W","20170428",",,W","10.0",",W,15,","","","","","8.4",",,W,08,","28.9",",W,28,","555.3","W","39.4",",W","9.7",",,,W","67",",,,W","43",",,,W","89",",,,W","","","17.58",",W","22.17",",,,W","12.98",",,,W","","","","","270",",W","10",",W","","","","","13.9",",W","17.9",",W","",""
"USW00023174","2017-05","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","12.14",",,,W","1013.2",",,,W","1001.4",",,,W","14.25",",,,W","3.8",",W","28.2","W","11.1",",W","1",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","10",",W","0",",W","12","","","","20170508",",,W","","","","","1","","20170507",",,W","20170520",",,W","8.9",",W,08,","","","","","3.3",",,W,07,","30.6",",W,20,","596.2","W","40.9",",W","3.3",",,,W","75",",,,W","58",",,,W","89",",,,W","","","17.37",",W","20.78",",,,W","13.95",",,,W","","","","","260",",W","250",",W","","","","","14.8",",W","16.5",",W","",""
"USW00023174","2017-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","15.13",",,,W","1011.8",",,,W","1000.1",",,,W","16.60",",,,W","3.5",",W","60.0","W","31.8",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","23",",W","0",",W","21","","2","","20170612",",,W","","","","","","","20170611","+,,W","20170626",",,W","13.3",",W,12,","","","","","0.0",",T,W,11,+","27.8",",W,26,","599.5","W","3.3",",W","0.0",",T,,W","80",",,,W","63",",,,W","93",",,,W","","","19.28",",W","22.53",",,,W","16.04",",,,W","","","","","250",",W","250","1,W","","","","","10.3",",W","12.5","1,W","",""
"USW00023174","2017-07","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","17.62",",,,W","1013.5",",,,W","1001.8",",,,W","19.09",",,,W","3.6",",W","175.3","W","115.3",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","0",",W","17","","","","20170704","+,,W","","","","","","","20170731","+,,W","20170709",",,W","16.7",",W,04,+","","","","","0.0",",,W,31,+","31.1",",W,09,","0.0","W","0.0",",W","0.0",",,,W","79",",,,W","66",",,,W","91",",,,W","","","22.05",",W","25.30",",,,W","18.80",",,,W","","","","","260",",W","260",",W","","","","","9.4",",W","11.2",",W","",""
"USW00023174","2017-08","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","17.79",",,,W","1012.3",",,,W","1000.5",",,,W","19.16",",,,W","3.6",",W","296.2","W","120.9",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","1",",W","9","","1","","20170812",",,W","","","","","","","20170831","+,,W","20170831",",,W","17.8",",W,12,","","","","","0.0",",T,W,31,+","33.9",",W,31,","0.0","W","0.0",",W","0.0",",T,,W","79",",,,W","65",",,,W","92",",,,W","","","22.23",",W","25.15",",,,W","19.31",",,,W","","","","","260",",W","260",",W","","","","","9.8",",W","12.1",",W","",""
"USW00023174","2017-09","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","16.50",",,,W","1011.6",",,,W","1000.0",",,,W","18.39",",,,W","3.6",",W","405.6","W","109.4",",W","2",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","3",",W","7","","3","","20170923",",,W","","","","","","","20170904",",,W","20170903",",,W","13.3",",W,23,","","","","","1.5",",,W,04,","36.1",",W,03,","0.6","W","0.6",",W","2.0",",,,W","75",",,,W","57",",,,W","91",",,,W","","","21.96",",W","25.81",",,,W","18.11",",,,W","","","","","270",",W","270",",W","","","","","11.2",",W","13.4",",W","",""
"USW00023174","2017-10","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","12.40",",,,W","1012.7",",,,W","1001.1",",,,W","16.28",",,,W","2.9",",W","517.0","W","111.4",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","29",",W","6",",W","8","","","","20171005",",,W","","","","","","","20171031","+,,W","20171024",",,W","14.4",",W,05,","","","","","0.0",",T,W,31,+","40.0",",W,24,","0.6","W","0.0",",W","0.0",",T,,W","63",",,,W","41",",,,W","83",",,,W","","","21.93",",W","26.88",",,,W","16.97",",,,W","","","","","250",",W","260",",W","","","","","9.8",",W","12.1",",W","",""
"USW00023174","2017-11","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","11.59",",,,W","1016.4",",,,W","1004.7",",,,W","14.55",",,,W","2.9",",W","543.1","W","26.1",",W","3",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","21",",W","2",",W","7","","1","","20171128",",,W","","","","","","","20171102",",,W","20171122",",,W","10.0",",W,28,","","","","","1.8",",,W,02,","34.4",",W,22,","18.4","W","17.8",",W","2.6",",,,W","69",",,,W","43",",,,W","89",",,,W","","","18.61",",W","23.16",",,,W","14.05",",,,W","","","","","270",",W","270",",W","","","","","11.6",",W","13.9",",W","",""
"USW00023174","2017-12","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.08",",,,W","1018.9",",,,W","1007.2",",,,W","10.02",",,,W","2.2",",W","552.3","W","9.2",",W","1",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","19",",W","0",",W","9","","2","","20171222",",,W","","","","","","","20171220",",,W","20171209",",,W","5.0",",W,22,","","","","","0.3",",,W,20,","30.0",",W,09,","90.2","W","71.8",",W","0.3",",,,W","49",",,,W","24",",,,W","73",",,,W","","","16.32",",W","22.47",",,,W","10.16",",,,W","","","","","10",",W","10",",W","","","","","11.2",",W","15.7",",W","",""
"USW00023174","2018-01","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","7.35",",,,W","1018.8",",,,W","1007.1",",,,W","11.93",",,,W","2.6",",W","14.2","W","14.2",",W","2",",W","2",",W","1",",W","","","","","0",",W","0",",W","0",",W","14",",W","0",",W","16","","6","","20180121",",,W","","","","","","","20180109",",,W","20180129",",,W","6.7",",W,21,","","","","","28.4",",,W,09,","31.7",",W,29,","158.4","W","68.2",",W","35.5",",,,W","63",",,,W","39",",,,W","84",",,,W","","","16.59",",W","21.75",",,,W","11.43",",,,W","","","","","260",",W","260",",W","","","","","14.8",",W","17.9",",W","",""
"USW00023174","2018-02","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","5.60",",,,W","1017.7",",,,W","1005.8",",,,W","10.16",",,,W","3.2",",W","15.6","W","1.4",",W","1",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","10",",W","0",",W","3","","","","20180228",",,W","","","","","","","20180226",",,W","20180207",",,W","4.4",",W,28,","","","","","2.5",",,W,26,","27.2",",W,07,","261.8","W","103.4",",W","2.5",",,,W","59",",,,W","35",",,,W","80",",,,W","","","14.69",",W","19.65",",,,W","9.73",",,,W","","","","","260",",W","260",",W","","","","","16.5",",W","18.3",",W","",""
"USW00023174","2018-03","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","8.64",",,,W","1017.4",",,,W","1005.4",",,,W","11.57",",,,W","3.6",",W","15.6","W","0.0",",W","11",",W","6",",W","0",",W","","","","","0",",W","0",",W","0",",W","6",",W","0",",W","16","","3","","20180305","+,,W","","","","","","","20180310",",,W","20180327",",,W","6.7",",W,05,+","","","","","14.2",",,W,10,","26.1",",W,27,","371.1","W","109.3",",W","52.6",",,,W","72",",,,W","52",",,,W","88",",,,W","","","14.81",",W","18.46",",,,W","11.15",",,,W","","","","","260",",W","260",",W","","","","","14.3",",W","15.7",",W","",""
"USW00023174","2018-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","9.51",",,,W","1015.9",",,,W","1004.0",",,,W","12.67",",,,W","3.8",",W","24.8","W","9.2",",W","1",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","10",",W","0",",W","11","","2","","20180420","+,,W","","","","","","","20180419",",,W","20180409",",,W","10.6",",W,20,+","","","","","1.3",",,W,19,","28.3",",W,09,","430.0","W","58.9",",W","1.3",",,,W","68",",,,W","49",",,,W","85",",,,W","","","16.68",",W","20.63",",,,W","12.72",",,,W","","","","","270",",W","270",",W","","","","","16.1",",W","19.7",",W","",""
"USW00023174","2018-05","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","11.85",",,,W","1014.6",",,,W","1002.7",",,,W","13.97",",,,W","3.8",",W","26.2","W","1.4",",W","2",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","8",",W","0",",W","9","","1","","20180517","+,,W","","","","","","","20180513",",,W","20180504",",,W","12.2",",W,17,+","","","","","1.3",",,W,13,","24.4",",W,04,","467.1","W","37.1",",W","1.6",",,,W","73",",,,W","60",",,,W","86",",,,W","","","17.18",",W","20.19",",,,W","14.17",",,,W","","","","","270",",W","270",",W","","","","","11.2",",W","13.4",",W","",""
"USW00023174","2018-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","14.03",",,,W","1012.3","1,,,W","1000.7","1,,,W","16.12",",,,W","3.6",",W","61.8","W","35.6",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","28",",W","0",",W","13","","","","20180601",",,W","","","","","","","20180624","+,,W","20180630","+,,W","13.9",",W,01,","","","","","0.0",",T,W,24,+","24.4",",W,30,+","468.4","W","1.3",",W","0.0",",T,,W","74",",,,W","60",",,,W","86",",,,W","","","19.47",",W","22.48",",,,W","16.47",",,,W","","","","","150",",W","170","1,W","","","","","9.4",",W","14.8","1,W","",""
"USW00023174","2018-07","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","17.66",",,,W","1013.6",",,,W","1002.1",",,,W","19.57",",,,W","3.8",",W","225.6","W","163.8",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","3",",W","6","","","","20180705","+,,W","","","","","1","","20180731","+,,W","20180707",",,W","17.8",",W,05,+","","","","","0.0",",,W,31,+","33.9",",W,07,","0.0","W","0.0",",W","0.0",",,,W","73",",,,W","59",",,,W","85",",,,W","","","23.62",",W","26.75",",,,W","20.48",",,,W","","","","","270",",W","240",",W","","","","","10.3",",W","13.4",",W","",""
"USW00023174","2018-08","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","18.10",",,,W","1013.1",",,,W","1001.6",",,,W","20.02",",,,W","3.6",",W","393.6","W","168.0",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","1",",W","4","","2","","20180830",",,W","","","","","","","20180831","+,,W","20180808",",,W","17.8",",W,30,","","","","","0.0",",,W,31,+","34.4",",W,08,","0.0","W","0.0",",W","0.0",",,,W","74",",,,W","57",",,,W","86",",,,W","","","23.75",",W","27.00",",,,W","20.51",",,,W","","","","","260",",W","260",",W","","","","","10.3",",W","12.5",",W","",""
"USW00023174","2018-09","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","16.20",",,,W","1011.7",",,,W","1000.1",",,,W","17.91",",,,W","3.3",",W","479.3","W","85.7",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","0",",W","8","","2","","20180930","+,,W","","","","","","","20180930","+,,W","20180909",",,W","16.1",",W,30,+","","","","","0.0",",,W,30,+","27.8",",W,09,","0.0","W","0.0",",W","0.0",",,,W","76",",,,W","62",",,,W","88",",,,W","","","21.19",",W","24.26",",,,W","18.12",",,,W","","","","","260",",W","260",",W","","","","","10.3",",W","11.6",",W","",""
"USW00023174","2018-10","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","12.96",",,,W","1013.0",",,,W","1001.4",",,,W","16.09",",,,W","3.1",",W","544.2","W","64.9",",W","2",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","28",",W","0",",W","12","","4","","20181031","+,,W","","","","","1","","20181012",",,W","20181019",",,W","13.3",",W,31,+","","","","","12.7",",,W,12,","31.7",",W,19,","1.1","W","1.1",",W","14.7",",,,W","69",",,,W","50",",,,W","86",",,,W","","","20.39",",W","24.25",",,,W","16.54",",,,W","","","","","260",",W","30","1,W","","","","","9.8",",W","12.5","1,W","",""
"USW00023174","2018-11","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","8.41",",,,W","1016.5",",,,W","1004.8",",,,W","13.33",",,,W","2.7",",W","565.9","W","21.7",",W","4",",W","2",",W","1",",W","","","","","0",",W","0",",W","0",",W","24",",W","0",",W","13","","","","20181112","+,,W","","","","","1","","20181129",",,W","20181102",",,W","10.0",",W,12,+","","","","","37.8",",,W,29,","30.0",",W,02,","22.0","W","20.9",",W","53.1",",,,W","60",",,,W","35",",,,W","83",",,,W","","","18.36",",W","23.37",",,,W","13.35",",,,W","","","","","260",",W","260",",W","","","","","13.9",",W","16.1",",W","",""
"USW00023174","2018-12","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","6.83",",,,W","1017.9",",,,W","1006.1",",,,W","10.93",",,,W","3.0",",W","565.9","W","0.0",",W","2",",W","1",",W","1",",W","","","","","0",",W","0",",W","0",",W","6",",W","0",",W","14","","2","","20181229",",,W","","","","","","","20181206",",,W","20181213",",,W","4.4",",W,29,","","","","","34.5",",,W,06,","25.6",",W,13,","131.0","W","109.0",",W","36.8",",,,W","63",",,,W","41",",,,W","82",",,,W","","","14.82",",W","19.06",",,,W","10.58",",,,W","","","","","270",",W","350",",W","","","","","13.4",",W","16.1",",W","",""
"USW00023174","2019-01","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","6.54",",,,W","1018.9",",,,W","1007.1",",,,W","10.56",",,,W","2.9",",W","0.0","W","0.0",",W","8",",W","8",",W","1",",W","","","","","0",",W","0",",W","0",",W","8",",W","0",",W","16","","1","","20190102",",,W","","","","","2","","20190114",",,W","20190124",",,W","3.9",",W,02,","","","","","27.4",",,W,14,","25.6",",W,24,","260.4","W","129.4",",W","140.1",",,,W","66",",,,W","47",",,,W","83",",,,W","","","14.16",",W","18.30",",,,W","10.02",",,,W","","","","","270",",W","260",",W","","","","","16.1",",W","18.8",",W","",""
"USW00023174","2019-02","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","5.04",",,,W","1016.7",",,,W","1004.7",",,,W","8.73",",,,W","4.0",",W","0.0","W","0.0",",W","13",",W","8",",W","2",",W","","","","","0",",W","0",",W","0",",W","0",",W","0",",W","11","","","","20190223","+,,W","","","","","","","20190214",",,W","20190212",",,W","5.0",",W,23,+","","","","","42.7",",,W,14,","20.0",",W,12,","438.0","W","177.6",",W","112.3",",,,W","65",",,,W","48",",,,W","80",",,,W","","","11.99",",W","15.71",",,,W","8.27",",,,W","","","","","270",",W","270",",W","","","","","17.0",",W","20.1",",W","",""
"USW00023174","2019-03","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","8.09",",,,W","1017.0",",,,W","1005.1",",,,W","11.61",",,,W","3.8",",W","3.8","W","3.8",",W","5",",W","2",",W","0",",W","","","","","0",",W","0",",W","0",",W","8",",W","0",",W","9","","2","","20190309",",,W","","","","","1","","20190302",",,W","20190331","+,,W","8.3",",W,09,","","","","","25.1",",,W,02,","27.2",",W,31,+","536.6","W","98.6",",W","53.3",",,,W","66",",,,W","49",",,,W","83",",,,W","","","15.28",",W","19.26",",,,W","11.29",",,,W","","","","","270",",W","260",",W","","","","","14.3",",W","16.5",",W","",""
"USW00023174","2019-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","10.43",",,,W","1015.2",",,,W","1003.3",",,,W","13.20",",,,W","3.8",",W","12.1","W","8.3",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","12",",W","0",",W","12","","3","","20190415",",,W","20190430","+,,W","20190430","+,,W","","","20190430",",,W","20190401",",,W","11.1",",W,15,","0",",,W,30,+","0",",,W,30,+","1.0",",,W,30,","27.2",",W,01,","583.9","W","47.3",",W","1.3",",,,W","70",",,,W","52",",,,W","86",",,,W","0",",,,W","17.03",",W","20.58",",,,W","13.48",",,,W","","","","","330",",W","320","1,W","","","","","14.8",",W","22.8","1,W","",""
